# time  field_L1  field_L2  field_Linf  numeric_E_left  exact_E_left  error_E_left  numeric_E_right  exact_E_right  error_E_right  numeric_E_body  exact_E_body  error_E_body
1.15503376e-01  1.92646844e-04  2.49597647e-04  3.86187214e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35701045e+00  2.36010397e+00  3.09352302e-03  2.57362289e+00  2.57671609e+00  3.09319927e-03
1.15643550e-01  1.92655532e-04  2.49609032e-04  3.86205349e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35710427e+00  2.36019781e+00  3.09354116e-03  2.57371671e+00  2.57680993e+00  3.09321740e-03
1.15783724e-01  1.92664220e-04  2.49620418e-04  3.86223483e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35719809e+00  2.36029165e+00  3.09355929e-03  2.57381053e+00  2.57690377e+00  3.09323554e-03
1.15923898e-01  1.92672908e-04  2.49631802e-04  3.86241617e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35729191e+00  2.36038548e+00  3.09357743e-03  2.57390435e+00  2.57699760e+00  3.09325367e-03
1.16064072e-01  1.92681595e-04  2.49643185e-04  3.86259750e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35738571e+00  2.36047931e+00  3.09359556e-03  2.57399815e+00  2.57709143e+00  3.09327181e-03
1.16204246e-01  1.92690282e-04  2.49654569e-04  3.86277882e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35747951e+00  2.36057313e+00  3.09361369e-03  2.57409196e+00  2.57718525e+00  3.09328994e-03
1.16344420e-01  1.92698969e-04  2.49665952e-04  3.86296014e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35757331e+00  2.36066694e+00  3.09363182e-03  2.57418575e+00  2.57727906e+00  3.09330807e-03
1.16484594e-01  1.92707657e-04  2.49677336e-04  3.86314146e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35766710e+00  2.36076075e+00  3.09364996e-03  2.57427954e+00  2.57737287e+00  3.09332620e-03
1.16624768e-01  1.92716343e-04  2.49688718e-04  3.86332276e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35776088e+00  2.36085455e+00  3.09366809e-03  2.57437333e+00  2.57746667e+00  3.09334433e-03
1.16764942e-01  1.92725030e-04  2.49700102e-04  3.86350407e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35785466e+00  2.36094835e+00  3.09368622e-03  2.57446710e+00  2.57756047e+00  3.09336246e-03
1.16905116e-01  1.92733716e-04  2.49711483e-04  3.86368535e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35794843e+00  2.36104214e+00  3.09370434e-03  2.57456088e+00  2.57765426e+00  3.09338059e-03
1.17045290e-01  1.92742402e-04  2.49722865e-04  3.86386664e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35804220e+00  2.36113592e+00  3.09372247e-03  2.57465464e+00  2.57774804e+00  3.09339872e-03
1.17185464e-01  1.92751088e-04  2.49734247e-04  3.86404794e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35813596e+00  2.36122970e+00  3.09374060e-03  2.57474840e+00  2.57784182e+00  3.09341685e-03
1.17325638e-01  1.92759773e-04  2.49745627e-04  3.86422920e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35822972e+00  2.36132347e+00  3.09375873e-03  2.57484216e+00  2.57793559e+00  3.09343498e-03
1.17465812e-01  1.92768460e-04  2.49757010e-04  3.86441049e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35832346e+00  2.36141724e+00  3.09377686e-03  2.57493591e+00  2.57802936e+00  3.09345311e-03
1.17605986e-01  1.92777144e-04  2.49768389e-04  3.86459175e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35841721e+00  2.36151100e+00  3.09379498e-03  2.57502965e+00  2.57812312e+00  3.09347123e-03
1.17746160e-01  1.92785830e-04  2.49779770e-04  3.86477302e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35851094e+00  2.36160476e+00  3.09381311e-03  2.57512338e+00  2.57821687e+00  3.09348936e-03
1.17886334e-01  1.92794513e-04  2.49791149e-04  3.86495425e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35860467e+00  2.36169851e+00  3.09383123e-03  2.57521712e+00  2.57831062e+00  3.09350748e-03
1.18026508e-01  1.92803197e-04  2.49802528e-04  3.86513549e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35869840e+00  2.36179225e+00  3.09384936e-03  2.57531084e+00  2.57840437e+00  3.09352560e-03
1.18166682e-01  1.92811882e-04  2.49813908e-04  3.86531674e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35879212e+00  2.36188599e+00  3.09386748e-03  2.57540456e+00  2.57849810e+00  3.09354373e-03
1.18306856e-01  1.92820566e-04  2.49825287e-04  3.86549798e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35888583e+00  2.36197972e+00  3.09388561e-03  2.57549827e+00  2.57859184e+00  3.09356185e-03
1.18447030e-01  1.92829249e-04  2.49836664e-04  3.86567918e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35897954e+00  2.36207344e+00  3.09390373e-03  2.57559198e+00  2.57868556e+00  3.09357997e-03
1.18587204e-01  1.92837933e-04  2.49848043e-04  3.86586042e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35907324e+00  2.36216716e+00  3.09392185e-03  2.57568568e+00  2.57877928e+00  3.09359810e-03
1.18727378e-01  1.92846617e-04  2.49859422e-04  3.86604164e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35916694e+00  2.36226088e+00  3.09393997e-03  2.57577938e+00  2.57887299e+00  3.09361622e-03
1.18867552e-01  1.92855300e-04  2.49870800e-04  3.86622286e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35926063e+00  2.36235459e+00  3.09395810e-03  2.57587307e+00  2.57896670e+00  3.09363434e-03
1.19007726e-01  1.92863983e-04  2.49882177e-04  3.86640406e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35935431e+00  2.36244829e+00  3.09397622e-03  2.57596675e+00  2.57906040e+00  3.09365246e-03
1.19147900e-01  1.92872664e-04  2.49893553e-04  3.86658524e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35944799e+00  2.36254198e+00  3.09399433e-03  2.57606043e+00  2.57915410e+00  3.09367058e-03
1.19288074e-01  1.92881347e-04  2.49904929e-04  3.86676643e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35954166e+00  2.36263567e+00  3.09401245e-03  2.57615410e+00  2.57924779e+00  3.09368870e-03
1.19428248e-01  1.92890029e-04  2.49916306e-04  3.86694763e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35963533e+00  2.36272936e+00  3.09403057e-03  2.57624777e+00  2.57934148e+00  3.09370682e-03
1.19568422e-01  1.92898711e-04  2.49927682e-04  3.86712880e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35972899e+00  2.36282304e+00  3.09404869e-03  2.57634143e+00  2.57943515e+00  3.09372494e-03
1.19708596e-01  1.92907393e-04  2.49939058e-04  3.86730998e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35982264e+00  2.36291671e+00  3.09406681e-03  2.57643508e+00  2.57952883e+00  3.09374305e-03
1.19848770e-01  1.92916075e-04  2.49950434e-04  3.86749116e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.35991629e+00  2.36301038e+00  3.09408493e-03  2.57652873e+00  2.57962249e+00  3.09376117e-03
1.19988944e-01  1.92924755e-04  2.49961807e-04  3.86767229e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36000993e+00  2.36310404e+00  3.09410304e-03  2.57662238e+00  2.57971616e+00  3.09377929e-03
1.20129118e-01  1.92933436e-04  2.49973182e-04  3.86785345e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36010357e+00  2.36319769e+00  3.09412115e-03  2.57671601e+00  2.57980981e+00  3.09379740e-03
1.20269292e-01  1.92942117e-04  2.49984557e-04  3.86803461e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36019720e+00  2.36329134e+00  3.09413927e-03  2.57680964e+00  2.57990346e+00  3.09381552e-03
1.20409466e-01  1.92950798e-04  2.49995932e-04  3.86821576e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36029083e+00  2.36338499e+00  3.09415739e-03  2.57690327e+00  2.57999710e+00  3.09383363e-03
1.20549640e-01  1.92959477e-04  2.50007304e-04  3.86839687e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36038445e+00  2.36347862e+00  3.09417550e-03  2.57699689e+00  2.58009074e+00  3.09385174e-03
1.20689814e-01  1.92968158e-04  2.50018679e-04  3.86857802e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36047806e+00  2.36357226e+00  3.09419361e-03  2.57709050e+00  2.58018437e+00  3.09386986e-03
1.20829988e-01  1.92976837e-04  2.50030051e-04  3.86875914e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36057167e+00  2.36366588e+00  3.09421172e-03  2.57718411e+00  2.58027800e+00  3.09388797e-03
1.20970162e-01  1.92985517e-04  2.50041424e-04  3.86894025e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36066527e+00  2.36375950e+00  3.09422983e-03  2.57727771e+00  2.58037162e+00  3.09390608e-03
1.21110336e-01  1.92994195e-04  2.50052795e-04  3.86912135e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36075887e+00  2.36385312e+00  3.09424794e-03  2.57737131e+00  2.58046523e+00  3.09392419e-03
1.21250510e-01  1.93002875e-04  2.50064168e-04  3.86930247e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36085246e+00  2.36394672e+00  3.09426606e-03  2.57746490e+00  2.58055884e+00  3.09394230e-03
1.21390684e-01  1.93011554e-04  2.50075539e-04  3.86948356e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36094604e+00  2.36404033e+00  3.09428417e-03  2.57755848e+00  2.58065244e+00  3.09396041e-03
1.21530858e-01  1.93020232e-04  2.50086911e-04  3.86966466e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36103962e+00  2.36413392e+00  3.09430228e-03  2.57765206e+00  2.58074604e+00  3.09397852e-03
1.21671032e-01  1.93028911e-04  2.50098282e-04  3.86984575e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36113319e+00  2.36422751e+00  3.09432038e-03  2.57774564e+00  2.58083963e+00  3.09399663e-03
1.21811206e-01  1.93037589e-04  2.50109652e-04  3.87002682e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36122676e+00  2.36432110e+00  3.09433849e-03  2.57783920e+00  2.58093322e+00  3.09401474e-03
1.21951380e-01  1.93046267e-04  2.50121023e-04  3.87020790e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36132032e+00  2.36441468e+00  3.09435660e-03  2.57793276e+00  2.58102680e+00  3.09403285e-03
1.22091554e-01  1.93054945e-04  2.50132394e-04  3.87038898e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36141388e+00  2.36450825e+00  3.09437471e-03  2.57802632e+00  2.58112037e+00  3.09405095e-03
1.22231728e-01  1.93063623e-04  2.50143764e-04  3.87057005e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36150743e+00  2.36460182e+00  3.09439281e-03  2.57811987e+00  2.58121394e+00  3.09406906e-03
1.22371902e-01  1.93072300e-04  2.50155133e-04  3.87075110e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36160097e+00  2.36469538e+00  3.09441092e-03  2.57821341e+00  2.58130750e+00  3.09408717e-03
1.22512076e-01  1.93080977e-04  2.50166502e-04  3.87093215e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36169451e+00  2.36478894e+00  3.09442902e-03  2.57830695e+00  2.58140105e+00  3.09410527e-03
1.22652250e-01  1.93089653e-04  2.50177871e-04  3.87111319e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36178804e+00  2.36488249e+00  3.09444713e-03  2.57840048e+00  2.58149460e+00  3.09412337e-03
1.22792424e-01  1.93098330e-04  2.50189239e-04  3.87129423e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36188157e+00  2.36497603e+00  3.09446523e-03  2.57849401e+00  2.58158815e+00  3.09414148e-03
1.22932598e-01  1.93107006e-04  2.50200607e-04  3.87147526e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36197509e+00  2.36506957e+00  3.09448334e-03  2.57858753e+00  2.58168169e+00  3.09415958e-03
1.23072772e-01  1.93115682e-04  2.50211975e-04  3.87165629e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36206860e+00  2.36516310e+00  3.09450144e-03  2.57868104e+00  2.58177522e+00  3.09417768e-03
1.23212946e-01  1.93124358e-04  2.50223343e-04  3.87183731e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36216211e+00  2.36525663e+00  3.09451954e-03  2.57877455e+00  2.58186875e+00  3.09419579e-03
1.23353120e-01  1.93133034e-04  2.50234710e-04  3.87201832e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36225561e+00  2.36535015e+00  3.09453764e-03  2.57886805e+00  2.58196227e+00  3.09421389e-03
1.23493294e-01  1.93141709e-04  2.50246076e-04  3.87219932e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36234911e+00  2.36544366e+00  3.09455574e-03  2.57896155e+00  2.58205578e+00  3.09423199e-03
1.23633468e-01  1.93150384e-04  2.50257443e-04  3.87238033e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36244260e+00  2.36553717e+00  3.09457384e-03  2.57905504e+00  2.58214929e+00  3.09425009e-03
1.23773642e-01  1.93159059e-04  2.50268809e-04  3.87256132e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36253608e+00  2.36563068e+00  3.09459194e-03  2.57914852e+00  2.58224279e+00  3.09426819e-03
1.23913816e-01  1.93167734e-04  2.50280175e-04  3.87274231e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36262956e+00  2.36572417e+00  3.09461004e-03  2.57924200e+00  2.58233629e+00  3.09428629e-03
1.24053990e-01  1.93176408e-04  2.50291541e-04  3.87292330e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36272304e+00  2.36581766e+00  3.09462814e-03  2.57933548e+00  2.58242978e+00  3.09430439e-03
1.24194164e-01  1.93185082e-04  2.50302906e-04  3.87310427e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36281650e+00  2.36591115e+00  3.09464624e-03  2.57942895e+00  2.58252327e+00  3.09432248e-03
1.24334338e-01  1.93193756e-04  2.50314270e-04  3.87328524e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36290997e+00  2.36600463e+00  3.09466433e-03  2.57952241e+00  2.58261675e+00  3.09434058e-03
1.24474512e-01  1.93202431e-04  2.50325636e-04  3.87346622e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36300342e+00  2.36609810e+00  3.09468243e-03  2.57961586e+00  2.58271022e+00  3.09435868e-03
1.24614686e-01  1.93211104e-04  2.50337000e-04  3.87364717e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36309687e+00  2.36619157e+00  3.09470053e-03  2.57970931e+00  2.58280369e+00  3.09437677e-03
1.24754860e-01  1.93219777e-04  2.50348363e-04  3.87382812e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36319032e+00  2.36628503e+00  3.09471862e-03  2.57980276e+00  2.58289715e+00  3.09439487e-03
1.24895034e-01  1.93228449e-04  2.50359726e-04  3.87400905e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36328375e+00  2.36637849e+00  3.09473672e-03  2.57989620e+00  2.58299061e+00  3.09441296e-03
1.25035208e-01  1.93237122e-04  2.50371089e-04  3.87418999e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36337719e+00  2.36647194e+00  3.09475481e-03  2.57998963e+00  2.58308406e+00  3.09443105e-03
1.25175382e-01  1.93245795e-04  2.50382452e-04  3.87437093e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36347061e+00  2.36656539e+00  3.09477290e-03  2.58008306e+00  2.58317750e+00  3.09444915e-03
1.25315556e-01  1.93254468e-04  2.50393816e-04  3.87455187e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36356404e+00  2.36665883e+00  3.09479100e-03  2.58017648e+00  2.58327094e+00  3.09446724e-03
1.25455730e-01  1.93263140e-04  2.50405177e-04  3.87473279e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36365745e+00  2.36675226e+00  3.09480909e-03  2.58026989e+00  2.58336438e+00  3.09448533e-03
1.25595904e-01  1.93271811e-04  2.50416539e-04  3.87491369e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36375086e+00  2.36684569e+00  3.09482718e-03  2.58036330e+00  2.58345780e+00  3.09450342e-03
1.25736078e-01  1.93280483e-04  2.50427900e-04  3.87509460e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36384426e+00  2.36693911e+00  3.09484527e-03  2.58045670e+00  2.58355123e+00  3.09452152e-03
1.25876252e-01  1.93289155e-04  2.50439263e-04  3.87527553e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36393766e+00  2.36703252e+00  3.09486336e-03  2.58055010e+00  2.58364464e+00  3.09453961e-03
1.26016426e-01  1.93297826e-04  2.50450623e-04  3.87545641e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36403105e+00  2.36712593e+00  3.09488145e-03  2.58064349e+00  2.58373805e+00  3.09455770e-03
1.26156600e-01  1.93306497e-04  2.50461984e-04  3.87563730e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36412444e+00  2.36721934e+00  3.09489954e-03  2.58073688e+00  2.58383146e+00  3.09457579e-03
1.26296774e-01  1.93315167e-04  2.50473343e-04  3.87581817e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36421782e+00  2.36731274e+00  3.09491763e-03  2.58083026e+00  2.58392486e+00  3.09459387e-03
1.26436948e-01  1.93323837e-04  2.50484703e-04  3.87599906e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36431119e+00  2.36740613e+00  3.09493572e-03  2.58092364e+00  2.58401825e+00  3.09461196e-03
1.26577122e-01  1.93332508e-04  2.50496064e-04  3.87617994e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36440456e+00  2.36749952e+00  3.09495380e-03  2.58101700e+00  2.58411163e+00  3.09463005e-03
1.26717296e-01  1.93341179e-04  2.50507423e-04  3.87636081e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36449793e+00  2.36759290e+00  3.09497189e-03  2.58111037e+00  2.58420502e+00  3.09464814e-03
1.26857470e-01  1.93349848e-04  2.50518782e-04  3.87654166e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36459128e+00  2.36768627e+00  3.09498998e-03  2.58120372e+00  2.58429839e+00  3.09466622e-03
1.26997644e-01  1.93358517e-04  2.50530139e-04  3.87672251e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36468463e+00  2.36777964e+00  3.09500806e-03  2.58129708e+00  2.58439176e+00  3.09468431e-03
1.27137818e-01  1.93367187e-04  2.50541498e-04  3.87690336e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36477798e+00  2.36787301e+00  3.09502615e-03  2.58139042e+00  2.58448512e+00  3.09470239e-03
1.27277992e-01  1.93375856e-04  2.50552856e-04  3.87708421e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36487132e+00  2.36796636e+00  3.09504423e-03  2.58148376e+00  2.58457848e+00  3.09472048e-03
1.27418166e-01  1.93384524e-04  2.50564213e-04  3.87726503e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36496465e+00  2.36805972e+00  3.09506231e-03  2.58157709e+00  2.58467183e+00  3.09473856e-03
1.27558340e-01  1.93393193e-04  2.50575571e-04  3.87744587e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36505798e+00  2.36815306e+00  3.09508040e-03  2.58167042e+00  2.58476518e+00  3.09475664e-03
1.27698514e-01  1.93401861e-04  2.50586928e-04  3.87762669e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36515130e+00  2.36824640e+00  3.09509848e-03  2.58176375e+00  2.58485852e+00  3.09477472e-03
1.27838688e-01  1.93410530e-04  2.50598285e-04  3.87780751e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36524462e+00  2.36833974e+00  3.09511656e-03  2.58185706e+00  2.58495185e+00  3.09479281e-03
1.27978862e-01  1.93419198e-04  2.50609641e-04  3.87798832e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36533793e+00  2.36843307e+00  3.09513464e-03  2.58195037e+00  2.58504518e+00  3.09481089e-03
1.28119036e-01  1.93427865e-04  2.50620997e-04  3.87816912e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36543124e+00  2.36852639e+00  3.09515272e-03  2.58204368e+00  2.58513851e+00  3.09482897e-03
1.28259210e-01  1.93436533e-04  2.50632353e-04  3.87834993e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36552453e+00  2.36861971e+00  3.09517080e-03  2.58213698e+00  2.58523182e+00  3.09484705e-03
1.28399384e-01  1.93445200e-04  2.50643709e-04  3.87853072e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36561783e+00  2.36871302e+00  3.09518888e-03  2.58223027e+00  2.58532513e+00  3.09486513e-03
1.28539558e-01  1.93453867e-04  2.50655064e-04  3.87871151e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36571112e+00  2.36880632e+00  3.09520696e-03  2.58232356e+00  2.58541844e+00  3.09488321e-03
1.28679732e-01  1.93462533e-04  2.50666418e-04  3.87889228e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36580440e+00  2.36889962e+00  3.09522504e-03  2.58241684e+00  2.58551174e+00  3.09490128e-03
1.28819906e-01  1.93471199e-04  2.50677771e-04  3.87907304e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36589767e+00  2.36899292e+00  3.09524311e-03  2.58251011e+00  2.58560503e+00  3.09491936e-03
1.28960080e-01  1.93479866e-04  2.50689126e-04  3.87925382e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36599094e+00  2.36908620e+00  3.09526119e-03  2.58260338e+00  2.58569832e+00  3.09493744e-03
1.29100254e-01  1.93488532e-04  2.50700479e-04  3.87943458e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36608421e+00  2.36917949e+00  3.09527927e-03  2.58269665e+00  2.58579160e+00  3.09495551e-03
1.29240428e-01  1.93497198e-04  2.50711833e-04  3.87961534e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36617747e+00  2.36927276e+00  3.09529734e-03  2.58278991e+00  2.58588488e+00  3.09497359e-03
1.29380602e-01  1.93505864e-04  2.50723187e-04  3.87979610e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.36627072e+00  2.36936603e+00  3.09531542e-03  2.58288316e+00  2.58597815e+00  3.09499167e-03
